url,label
https://www.joels-journal.com/,legitimate
http://www.sharewaresolutions.com/html/calendar.html,legitimate
http://www.geocities.com/aetus_kane/reviews.html,legitimate
https://www.pamelynferdin.com/,legitimate
https://www.freecartoonsex.com/,legitimate
https://www.uvm.edu/~ofabweb/,legitimate
https://facebook-admin.pages.net.br/hieult,phishing
http://webpages.charter.net/sassipurrs/,legitimate
https://castleglen.homestead.com/intro.html,legitimate
https://www.searchengineserious.co.uk/,legitimate
https://indecgobarr.weebly.com/,phishing
https://www.neseabirds.com/shearwatermanx.htm,legitimate
https://www.thebigzoo.com/animals/lesser_flamingo.asp,legitimate
http://www.uvm.edu/~plantbio/,legitimate
http://www.nenature.com/piedbilledgrebe.htm,legitimate
https://ipfs.best-practice.se/ipfs/bafybeierxc4n4ycdatu5jqsgm34dnha72dd5v46rcrirpmr6mx5247fkci/Nfm@sh@,phishing
https://www.birds.cornell.edu/allaboutbirds/birdguide/red-headed_woodpecker.html,legitimate
http://www.nenature.com/redheadedwoodpecker.htm,legitimate
https://theventsnews.com,phishing
http://card--50.cfd,phishing
https://spk-veri9832.info,phishing
https://www.blackriverhimalayans.20m.com,legitimate
http://a0346085.xsph.ru/thejapan-vertifiiication/japan-login-holdd,phishing
https://mail.chat-whatsapp-com-hhlae-x0r-sfcd5e.duckdns.org/FZxhmcjssKedelvaUFWl6s0,phishing
https://www.uvm.edu/~purcard/,legitimate
http://p080.ezboard.com/badragonballyaoirpg,legitimate
http://grandiose-ionian-crocodile.glitch.me/keepsamepass.html,phishing
https://linkstudios.uy/well-known/5970/login.html,phishing
https://www.scribblemedia.com,legitimate
http://www.kenyabirds.org.uk/great_cormorant.htm,legitimate
https://corpworld.com.sg/micr/office365-2019/cmd-login=61cf5eb82326358e590acc8503fc7194/?email=jsmith@imaphost.com&loginpage=&reff=zgrinjdhmjqzzwnizta5mtk0mdnmztezmde5m2jmyjy=,phishing
https://gov-hau.help/,phishing
https://us.imdb.com/name/nm0001242/,legitimate
http://www.seabirds.org/penguins.htm,legitimate
https://www.business-support-us.com/73bh6rbmqbtrangdau.html,phishing
https://jaberngabi.com/public/9wix2c76hhuewnuk2rd3idwsof9a2gdn,phishing
https://www.room214.com/,legitimate
https://www.hentaigamer.com,legitimate
http://uspouyy.top/go/trackconfirmaction,phishing
https://www.monkeydog.com/,legitimate
https://gateway.ipfs.io/ipfs/bafybeidwm57yi7eijbmsz6q7tpyympcwfdv7t2hn33ryrdmjmqzmgc4v34,phishing
https://m.fb.for-securitycheck.com/ghlgtntsqs,phishing
https://animaldiversity.ummz.umich.edu/site/accounts/information/picoides_scalaris.html,legitimate
https://legaladzone.vercel.app/get_help,phishing
http://www.rhino.com/features/75645p.html,legitimate
https://meta-business-case-38856.firebaseapp.com,phishing
https://lehcconsulting.com/rss/rss/5932318491/uhifkchaxdxmrorytxpoxkotgiwliputforezrulthhhlcccfjbdsknmuotunocvylksgpkryufdpbizxndiqbgjjcnaeznwykcqkugsmyggdomiooijhhimmxaestkrztlswsrpghwssgjczbzuoktffpmlheubwzoqeblzkjpipsefkievwzwemcptkghgbpbapzhg/bS5jYXNhZ2xpQGludGVycm9sbC5jb20=,phishing
https://www.cgdesign.com,legitimate
https://ch-dcf.pages.dev/199a2f7a-a632-4f4a-9980-599a6bf42d28,phishing
https://roclo-water-3a14.vhgnowsaroteeenr.workers.dev/a760e9e8-772b-4f2d-bdeb-6bc0a5f2778f,phishing
https://wecarefororphansfund.com/office/asdf/c2zvcmrazgfuy29ylmnh,phishing
https://mtbconnect.ath.cx/91ec1bdef947e2a3f7e8eef517248bb8/?cont=qerldmlsbwfzaza5&token=d0650d72cdb5789fb83ed3d875b6df52,phishing
https://www.pluribusmedia.com/,legitimate
https://controllamanualmente.com,phishing
http://voice-international.com/,legitimate
https://www.falklands.net/,legitimate
http://www.calendarscope.com/,legitimate
https://www.zb2000.com/acecalendar.htm,legitimate
https://metagroup-182263282.pages.net.br/2531658,phishing
https://www.awn.com/mag/issue1.7/articles/kowlaskidi1.7.html,legitimate
"https://www.edu-total.com/source/linkdin/content/d5fa19ec6eeedc219e8099f9888970ab?user=&_verify?service=mail&data:text/html;charset=utf-8;base64,pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft",phishing
https://nexusfinancial.com.au/74002,phishing
http://pusatvan.onbds.my.id,phishing
https://chimere.jpod10884268.pro/,phishing
https://www.cell-media.com/,legitimate
https://international-package.pubchaplin.it/public/Cijui0CcI7Z9F9vCAXWv7sXA42vqSMRb,phishing
https://et.interac.nb-cn.live/sh/CACj6YjQ/orge/step2.html,phishing
https://www.redchillisearch.com,legitimate
https://www.blueprintsoftwareworks.com/atomsync/,legitimate
http://frontignanmuscat.fr/hsjali/sojiaxxlibaxba.php,phishing
https://www.uvm.edu/academics/,legitimate
https://www.kenyabirds.org.uk/barb-bt.htm,legitimate
https://fb.phynex.cn/intl/save_locale/?href=https://m.facebook.com/reg&loc=it_it&ls_ref=mobile_suggested_locale_selector,phishing
http://mansfield.emba.uvm.edu/~douglas/,legitimate
http://bnyuuuah.com/deposit/atb/complete.html,phishing
http://claimm-dana-speed-2024.calgub.xyz,phishing
http://www.fws.gov/midway/rfbo.html,legitimate
http://vtspacegrant.org/,legitimate
http://brazen-pinnate-tablecloth.glitch.me/nvawe.htm?entity=1994173,phishing
https://www.geocities.com/televisioncity/taping/6785/index.html,legitimate
http://pub-21443f9b43be4864a4741c3fedb6ab8a.r2.dev/index.html,phishing
http://astorwilliam.tripod.com/,legitimate
http://www.oaklandzoo.org/meet_the_animals/yellow-naped-amazon-parrot*,legitimate
https://www.uvm.edu/~envnr/sal/,legitimate
https://www.naru.20m.com,legitimate
https://bafybeifh54hsup35epu5hi67ozu6v5v4ovc7kmbrql5jltcraqm547p7ke.ipfs.dweb.link/statement.html?email=,phishing
http://marshalalmarket.com/hunting,phishing
https://alliance-prom.ru/content/electrods/%d1%87%d0%b5%d1%80%d0%bd%d1%8b/%d0%b2%d0%ba%d0%bb%d1%8e%d1%87%d0%b0%d0%b5%d1%82/%d1%83%d1%82%d1%80%d0%be/%d0%97%d0%90%d0%93%d0%9e%d0%9b%d0%9e%d0%92%d0%9e%d0%9a/%d1%83%d0%b4%d0%b8%d0%b2%d0%bb%d1%8f%d1%82%d1%8c%d1%81%d1%8f/%d1%81%d0%b5%d1%80%d0%b4%d1%86%d0%b5/%d1%87%d0%b5%d1%80%d0%bd%d0%b8%d0%bb%d0%b0/aaofn_htua/%d1%81%d0%bb%d0%b5%d0%b4%d0%b8%d1%82%d1%8c/%d0%b7%d0%b5%d0%bc%d0%bb%d1%8f/que.php,phishing
https://kweeta.com/wp-includes/walmart_files/www.paypal.comussignin.html,phishing
https://error--occurs--site.vercel.app,phishing
http://faceebook.policy06.com/profile.html?countuser=8e54a7496a5dcd6122a65e9d6a77b472,phishing
https://www.wbu.com/chipperwoods/photos/downy.htm,legitimate
https://www.successpromotions.com/,legitimate
http://www.zh-h5-qiyiguosports.com/?login=vYOLkSilZ5siEDEiKB2sOhLA,phishing
https://wokrsome-pages.000webhostapp.com/untuaklogin.html,phishing
http://52.151.44.252/banks/national,phishing
https://storageapi.fleek.co/eed55a84-55f2-499f-a1bb-6e1bf7cfb87c-bucket/03/milk.html,phishing
http://www.elarbolrestaurant.cl/mtb.com-bank/mtb.com-bank,phishing
https://www.vermontlaw.edu/,legitimate
https://www.worldshaking.net/,legitimate
http://www.samizcats.com,legitimate
https://meeuiotamasltc.webflow.io,phishing
https://www.gongaga.com/,legitimate
https://serviiceato.com/tax/mygov/personal.html,phishing
https://secure.ziraatbonline.com/child-savings/child-savings-forms-and-documents.php,phishing
https://ecompicsindia.com/l-wildcard/ecompics/nrtvrvre5rgd5rdsdv/nn87v4ed3whhht/nytgv5dt5tet5jiup/verfreff4frfdfvrg/sdcvreftrtfbfvdfe/ntyumkuvtgr/s5/app,phishing
https://www.debt-vrfy-bethpagefcu.duckdns.org/servr/auth/session_index,phishing
http://reimpose-access.com/login.php,phishing
https://www.chemware.co.nz/tic.htm,legitimate
https://www.denverresearch.com/pim/home.shtml,legitimate
http://mgemaxuz.com/Login/index,phishing
https://www.join.grupwhatsapp7172.tk,phishing
https://www.uvm.edu/~jdion/,legitimate
https://www.penguins.cl/,legitimate
https://m.webring.com/hub,legitimate
http://rxresults.purocueroecuador.com/?letter=ywdhcmruzxjacnhyzxn1bhrzlmnvbq==,phishing
http://www.emba.uvm.edu/~read/,legitimate
https://members.tripod.com/kcepap/,legitimate
http://www.fanciers.com/breed-faqs/japanese-bobtail-faq.html,legitimate
https://hello-chq.pages.dev/fundraisers,phishing
http://www.econnects.net/,legitimate
https://www.lushmedia.co.uk/,legitimate
https://www.softshape.com/cham/,legitimate
https://www.avrs.net/,legitimate
http://www.nzbirds.com/birds/takapu.html,legitimate
https://coinsbasiezsignin.gitbook.io/us,phishing
http://www.uvm.edu/~uvmsga/,legitimate
https://www.uvm.edu/~hearts/,legitimate
https://www.stanfordalumni.org/birdsite/text/species/hutton's_vireo.html,legitimate
http://click-on-it.weeblysite.com,phishing
http://engl637.ajbcollaborations.com/.../cres/coreo/recibir_paquete.php,phishing
https://fbcom-w2abzwx6o.homebet88.me/connect.html?timelimit=b897e4d884e533bf67faf46c30835e5f,phishing
https://www.neseabirds.com/stormpwsp.htm,legitimate
https://www.taremeparadise.com/,legitimate
http://www.1soft.com/aandb.html,legitimate
https://www.birdlife.org/datazone/species/index.html,legitimate
https://www.angelfire.com/me3/mandaplay/index.html,legitimate
https://www.encodeteam.com/,legitimate
https://www.searchmar.com/,legitimate
https://www.adelie.pwp.blueyonder.co.uk/,legitimate
http://quickchargersp.shop,phishing
https://www.uvm.edu/whale/,legitimate
https://www.atomtime.com/,legitimate
https://fbpoliciescom-4065129853.digiduffers.com/profile.html?countuser=aa0726f8e6a22b21c68321e53a70967c,phishing
https://discord.join-hypesquad.repl.co,phishing
https://tres60.xyz/4609f003f4a9d2ec4c6b7802233d656c/verify.php?country_x=-&acct_x=id-ppl=pa32466.56.90.52=scrpg=fb7cc599a3443314544e5de9f5ef718ed859d63ba97c87449d13965706b3e546s=$1$jgb1xxck$rpkymc7oo5yle3tzt8frs/1keoxcmps9ia5ngh8vqmdrbz43k2jyyu0ursbf7atwlldfpgjcevwxhzt6qnoizimpmtnutoyzla81bshvvlpxoefkbd2dqu5njfg96xyq47rsccjew03igwkrah84106190026,phishing
http://www.lughstudio.com,legitimate
http://70.37.107.59/finance/tang/index.php,phishing
https://bank-america-ten.vercel.app,phishing
https://smallspark.space/bier/css/onedrive-drive/invalid.php,phishing
https://ltampromocionescol.ngrok.io,phishing
https://piscinaveronza.com/css/inred/hert/inber/hakona/iop,phishing
http://serv-relai.cf/mise/admin/files/login/login.php,phishing
http://walid.lyceebristol.fr/wp-content/regdex/?z1ot9w20&x41uyab,phishing
https://imakebrand.com/ukkgbjdsahj,phishing
https://yahoo-101195.weeblysite.com,phishing
http://pedantic-jennings.62-210-144-222.plesk.page/b54e14750be4dd0c857f8e4e4f3866c4,phishing
http://blog.porta-nuova.ch/wp-login.php?redirect_to=https%3A%2F%2Fblog.porta-nuova.ch%2Fwp-admin%2Fcomment.php%3Faction%3Dspam%26c%3D102&reauth=1,phishing
https://norzeta-gld-zartavi-r9t2pc76.pages.dev/,phishing
https://gmzfsipjs70jkbpkgjje6nrzcqbku1.qwo231sdx.club/index/usps/index.html,phishing
https://www.nzbirds.com/birds/kakarikiyellow.html,legitimate
https://www79.62.77.11.27.3.42.90.63.53.23.krakentxy.com/sistema/?107.178.194.236-07/11/2021%2018:26:48-kcqpaephzcielzljhpxrqqmygqhqzijemhqcfmgfhwcyaytmkotiqftgnhkz,phishing
https://login.microsoftonline.us.office.rp1.abangaritest.govshn.net/a972b02b-2e02-4381-9dda-f8c703e9d5b9/oauth2/authorize?client_id=c6d6a834-c9f1-4770-9f5a-6768dd1676fb&redirect_uri=https://brblogs.gov.teams.microsoft.us.office.rp1.abangaritest.govshn.net&response_type=code%20id_token&scope=openid%20profile%20user.read%20user.readbasic.all&state=OpenIdConnect.AuthenticationProperties=j0PLI0cQOmJfsP43bvF2xpIyAjJ_aLzQCRvJK-7bDxmtII_ZRirfsPRH98ZLjczPv9srKg7UKJG2qMvGe_V2O0sXn65Mvr27lcEkOqU8ZyLaoC3OsjSYOS2MqSYu4_AxIaPj0n2JEZQ4IsTTyrzaWuzi0zdSYIQNBF5nqlh06yYtELqKIbDTegUnWumIBLMMyHkupq_TLIxQJ3WaJ53oz7dehMEtrsvRT1GLlSSYCGU&response_mode=form_post&nonce=637784820257468311.NjZhN2MyMDEtODkwMC00NzM5LWIwMjEtNmRkOWFiNjYwZTM1Yzc4NTFiZjMtYzgyMC00NzE3LWJmNjktYWI4ZjAwNDAyMzM5&x-client-SKU=ID_NET461&x-client-ver=6.7.1.0,phishing
http://trk-shine.tubusca.info/ga/click/2-264138035-21515-27455-53757-32743-08b48bc869-848c5fb6b1,phishing
http://www.graphicsillustrated.com,legitimate
https://bit.ly/4cRzrGj,phishing
http://www.loftinpro.com,legitimate
https://www.ccvideo.net/,legitimate
http://www.birdsofoklahoma.net/gfwoodpecker.htm,legitimate
https://www.kutzikoo.com,legitimate
https://lime17799774.brizy.site,phishing
http://metafb-suite.com/a2oovf/checkpoint/token/fwmz00uvpb3s78yrildypkhdv8g8ixjjwo6lhw74ih7fglozhanxxl2gppfwqvdf,phishing
http://asifa.proboards61.com/index.cgi,legitimate
https://www.kattenbach.com,legitimate
http://t.co/p5l0ugidZh,phishing
http://tracking.capturedtechnologies.com/click.track?CID=461778&AFID=562077&SID=821908&AffiliateReferenceID=747882496,phishing
http://www.kenyabirds.org.uk/d_barbet.htm,legitimate
http://www.telegrambottest.duckdns.org/updateverifyprss!/scotiabank,phishing
http://www.informationexperts.com/,legitimate
http://www.stanford.edu/group/stanfordbirds/text/essays/flamingo_feeding.html,legitimate
https://pafc.pk/wp-content/plugins/fdzvcev/admin/own.html,phishing
http://www.mbr-pwrc.usgs.gov/id/framlst/i1090id.html,legitimate
https://channelhub.info/fe8441abdsaacd41f5r84190dea884423641.html,phishing
http://montereybay.com/creagrus/african_barbets.html,legitimate
https://laposte.lt.empiricaledge.com/3.php,phishing
https://www.freedomsoftware.net/,legitimate
https://ambienteseguro.click/,phishing
https://technoraill-india.com/2qwno/apple.zip,phishing
https://www.geocities.com/sunnybrookkittens/,legitimate
http://www.peachprincess.com/,legitimate
https://www.uvm.edu/~uvmhr/,legitimate
https://www.uvm.edu/uvmtoday/,legitimate
https://www.kenyabirds.org.uk/flamingo_g.htm,legitimate
https://www.uvm.edu/~photo/,legitimate
https://u0jhqhhguuqhauh26jgiczrfv.liusanjie.cc/index/usps/index.html,phishing
https://lafiteyh.cn,phishing
https://citypaper.net/articles/091699/mus.stan.shtml,legitimate
https://www.fws.gov/midway/brbo.html,legitimate
http://asashanahan.xyz/c.0rxt-rpo,phishing
https://www.greglasley.net/gvireo.html,legitimate
https://www.searchenginepeople.com/,legitimate
https://www.bridgewater.edu/,legitimate
https://www.tsimon.com/freberg.htm,legitimate
http://www.geocities.com/roryheadmav/main.html,legitimate
https://www.shoujoai.com/,legitimate
https://www.uacp.org,legitimate
https://postsfb-pa3ghgpa72.novitium.ca/profile.html?countuser=c9c1fa495a13d53457e4dc3845a04b0b,phishing
https://dashboard-ethereum.app,phishing
https://core-docs-8e33.alaonsresmiek.workers.dev/298aabd6-51f9-45c1-a7e7-ca54bd588786,phishing
http://forestguardian-leafseeker.blogspot.com,phishing
https://www.kaydekatz.com,legitimate
https://www.behindthevoiceactors.com,legitimate
https://www.quisma.de/,legitimate
https://www.rayslab.com/atomic_clock/atomic_clock.html,legitimate
https://www.mbr-pwrc.usgs.gov/id/framlst/i4050id.html,legitimate
https://cforzepzvxhrgpso-dot-millinium.ey.r.appspot.com,phishing
http://mail.chat-grup97yip720ryi.duckdns.org/login.php,phishing
https://dragme-v89.cf/login2.php?https://login.live.com/public/identifyuser.aspx?lob=rbglogon,phishing
http://exodus.com.merge.decogadgets.online/unlock.html,phishing
http://files.fluxus.com.pe/html/hl_201808_pm_1-1111111111_tc-digital_48/the%20platinum%20card%20%286000%20mb%29%20ok/index.html,phishing
https://www.thilldesign.com,legitimate
https://animaldiversity.ummz.umich.edu/site/accounts/information/melanerpes_formicivorus.html,legitimate
https://q-r.to/bgjMDL,phishing
https://mchthky.com/C,phishing
http://en.wikipedia.org/wiki/darter,legitimate
https://www.momenti-recrutements.fr/dkb-privatkunden/credit.php,phishing
https://www.cm-soft.net/index1.html,legitimate
http://adultcompass.com/avs/0/1/acw/index.html,legitimate
https://mail.www-portal-bancoestado-verificacion-tarjeta-coordenadas-web.gq/rbc/onlinebanking/cgi-bin/rbaccess,phishing
https://chatwhatsapp.cepz.eu.org,phishing
https://crs.uvm.edu/,legitimate
https://www.rankfirst.com.au,legitimate
https://anp.awn.com/juneforay.html,legitimate
https://www2.117.ne.jp/~mb1996ax/enadc.html,legitimate
https://www.rstwebsolutions.com/,legitimate
https://ssl.itupdates.support/s/452/ac3762/cfba4963-f930-4006-b4cf-6cb4af083560,phishing
https://pub-4843b73def1e498db701e330406fef83.r2.dev/passwordverification.html,phishing
https://firebasestorage.googleapis.com/v0/b/dna-92392.appspot.com/o/ind-tbrnm910%25indexb-0648.html?alt=media&token=1ea48ca8-5d4e-4eaa-b598-ae1ed6dafcb1,phishing
http://www.avesphoto.com/website/na/species/petbcp-2.htm,legitimate
https://members.tripod.com/~cheekokr/enter.html,legitimate
http://center-7-bcdff1.ingress-erytho.ewp.live/americafirst.com_drthur/americafirst.com_drthur/domain/indexs.html?acct=,phishing
https://www.purfectkittypersians.com/,legitimate
https://sites.google.com/view/chofoskot4,phishing
https://opdoploipty.weebly.com,phishing
http://www.reelradio.com/gifts/frees.html,legitimate
http://eebweb.arizona.edu/faculty/hopp/vireo.html,legitimate
http://allegrolokalnie.p26vsyr893-oferta36274.shop,phishing
https://succinct-arrow-parakeet.glitch.me/bpozproposal.html,phishing
https://www.nenature.com/yellowbelliedsapsucker.htm,legitimate
http://development.solt.in/docexademo/uploads/index.php/bofa/bofa,phishing
https://www.onlineanime.org/,legitimate
http://www.freedomsoftware.net/notebook.html,legitimate
https://littlemulticlock.com/littlemulticlock/files/littlemulticlock.html,legitimate
https://dev-myjobportal.pantheonsite.io/includes/b6ea989ab38d138995ea8ccc539089e4,phishing
https://www.top-search-engine-ranking.co.uk/,legitimate
https://uskpybh52.ukit.me/,phishing
https://reurl.cc/nYq3Rv,phishing
http://kisancats.com/,legitimate
https://sucurusalperson.com.co/mua/user/scis/j6unvhzsitlyrxstpnfun4tssjgejkn7dldp6fxsjfxo/3d/no-back-button,phishing
https://check.singsitong.com/fr/c/authentification-vous/log/51720018f71/71529/001938537/6182/fr/291002/2023/938l6310912/f,phishing
http://vaishnavi2121123.github.io/amazon-clone-website,phishing
http://www.uvm.edu/~aaeo/,legitimate
https://www.uvm.edu/~dguber/,legitimate
https://qrco.de/bfOdnr,phishing
http://www.emba.uvm.edu/~rcrouse/,legitimate
http://www.winpim.com/,legitimate
https://www.sarley.com,legitimate
https://www.uvm.edu/~histpres,legitimate
https://www.secure-accounts-verify.com/get-status,phishing
https://www.noisefloor.com,legitimate
https://ilgazquality.com/sg.log.acount/societe-generale%20v1.2%2026-08-2024,phishing
http://ovskctlvzt9dgpci7ppef9.qwo231sdx.club/index/usps/index.html,phishing
https://www.mangoverde.com/birdsound/spec/spec104-167.html,legitimate
https://pxlme.me/5_afilaf,phishing
https://usps.com-trackidh.top/us,phishing
https://www.registersuccess.com/,legitimate
http://www.awn.com/mag/issue1.9/articles/kowlagrinch1.9.html,legitimate
https://www.ozemail.com.au/~ebunny,legitimate
https://www.reidtechnologies.ca/,legitimate
https://steem.repl.co/login.html,phishing
https://mgwjy.blogspot.is,phishing
http://www.magusgraphics.com,legitimate
https://www.gammadyne.com/sb.htm,legitimate
https://vernlee.com/--/vr,phishing
http://shcholding.com/=/.rs20/2024/u1ntaxroqgpybwntlmnvbq==,phishing
http://seguroyrapido.securiti.repl.co/obp-webapp/angular/login/index.html,phishing
https://ntijv.barclayis.co/index/index/auth,phishing
https://cerioanc.com/mazon/e554e,phishing
https://www.uvm.edu/~helix/,legitimate
https://ryogamasaki.netfirms.com/,legitimate
https://onlinebanking.usbank.com.blackboxconstruction.com.ph/a9d59d5dcdc0b5580e084e7bbe91720cmzm1yjy0mme4zdayywrhntrhzmyyytzhota5m2e4n2m=/card.php?cmd=_account-details&session=03e88d2eba5d5bf796df9029b944cb4e&dispatch=f0582ed4896e7fb327002eb1d082863e3945d491,phishing
https://www.becks-cats.com,legitimate
https://www.cotton100.com/,legitimate
http://www.dropbox.com/scl/fi/fkih9fmg479gsvc6129q1/Make-New-switch-to-BT-Internet.paper?dl=0&rlkey=ziizh9fb2f2f5nc3tarluqr1k,phishing
https://www.shokushu.com/,legitimate
https://www.kenyabirds.org.uk/parrot-ob.htm,legitimate
